Time,Direction,Entry Price,Exit Price,Price Difference,Result,Balance
2024-11-05 15:45:17.370098,call,1.08965,1.1005465,0.010896500000000087,win,1000
2024-11-05 15:45:27.382819,call,1.08974,1.1006373999999999,0.010897399999999946,win,1000
2024-11-05 15:45:37.388538,call,1.08972,1.1006172,0.010897200000000051,win,1000
