Time,Index,Direction,Entry Price,Result,Balance
19/08/2020 00:15,33,call,1.19441,win,1008.0
19/08/2020 03:00,44,put,1.19367,win,1016.0
19/08/2020 05:45,55,call,1.19372,loss,1006.0
19/08/2020 08:30,66,call,1.19431,win,1014.0
19/08/2020 11:15,77,put,1.19336,loss,1004.0
19/08/2020 14:00,88,call,1.19422,win,1012.0
19/08/2020 16:45,99,put,1.18775,win,1020.0
19/08/2020 19:30,110,put,1.18497,win,1028.0
19/08/2020 22:15,121,call,1.18453,loss,1018.0
20/08/2020 01:00,132,call,1.18464,loss,1008.0
20/08/2020 03:45,143,call,1.18472,loss,998.0
20/08/2020 06:30,154,call,1.18432,loss,988.0
20/08/2020 09:15,165,put,1.18269,win,996.0
20/08/2020 12:00,176,call,1.18503,loss,986.0
20/08/2020 14:45,187,call,1.18413,win,994.0
20/08/2020 17:30,198,call,1.18527,win,1002.0
20/08/2020 20:15,209,call,1.18618,win,1010.0
20/08/2020 23:00,220,put,1.18647,loss,1000.0
21/08/2020 01:45,231,put,1.1867,win,1008.0
21/08/2020 04:30,242,call,1.1874,win,1016.0
21/08/2020 07:15,253,put,1.18427,loss,1006.0
21/08/2020 10:00,264,put,1.1815,win,1014.0
21/08/2020 12:45,275,put,1.17849,win,1022.0
21/08/2020 15:30,286,call,1.17791,win,1030.0
21/08/2020 18:15,297,call,1.17868,win,1038.0
23/08/2020 21:00,308,call,1.1795,win,1046.0
23/08/2020 23:45,319,call,1.17981,loss,1036.0
24/08/2020 02:30,330,put,1.1799,win,1044.0
24/08/2020 05:15,341,put,1.17942,win,1052.0
24/08/2020 08:00,352,call,1.18121,win,1060.0
24/08/2020 10:45,363,call,1.18321,loss,1050.0
24/08/2020 13:30,374,put,1.18302,loss,1040.0
24/08/2020 16:15,385,put,1.18021,win,1048.0
24/08/2020 19:00,396,put,1.17879,loss,1038.0
24/08/2020 21:45,407,call,1.17911,win,1046.0
25/08/2020 00:30,418,call,1.17975,win,1054.0
25/08/2020 03:15,429,call,1.18028,win,1062.0
25/08/2020 06:00,440,put,1.18085,win,1070.0
25/08/2020 08:45,451,call,1.18235,loss,1060.0
25/08/2020 11:30,462,put,1.18165,win,1068.0
25/08/2020 14:15,473,call,1.1833,win,1076.0
25/08/2020 17:00,484,put,1.18141,win,1084.0
25/08/2020 19:45,495,call,1.18306,loss,1074.0
25/08/2020 22:30,506,put,1.18343,win,1082.0
26/08/2020 01:15,517,put,1.18283,loss,1072.0
26/08/2020 04:00,528,put,1.18202,win,1080.0
26/08/2020 06:45,539,call,1.18118,win,1088.0
26/08/2020 09:30,550,call,1.18119,win,1096.0
26/08/2020 12:15,561,put,1.17871,loss,1086.0
26/08/2020 15:00,572,call,1.1816,win,1094.0
26/08/2020 17:45,583,call,1.18231,win,1102.0
26/08/2020 20:30,594,call,1.18302,win,1110.0
26/08/2020 23:15,605,call,1.18373,loss,1100.0
27/08/2020 02:00,616,put,1.1832,win,1108.0
27/08/2020 04:45,627,put,1.18327,loss,1098.0
27/08/2020 07:30,638,put,1.18314,loss,1088.0
27/08/2020 10:15,649,put,1.18233,loss,1078.0
27/08/2020 13:00,660,call,1.1865,loss,1068.0
27/08/2020 15:45,671,call,1.18229,loss,1058.0
27/08/2020 18:30,682,call,1.18234,loss,1048.0
27/08/2020 21:15,693,put,1.182,loss,1038.0
28/08/2020 00:00,704,put,1.18149,win,1046.0
28/08/2020 02:45,715,call,1.18354,loss,1036.0
28/08/2020 05:30,726,call,1.18734,win,1044.0
28/08/2020 08:15,737,call,1.19091,loss,1034.0
28/08/2020 11:00,748,put,1.19081,win,1042.0
28/08/2020 13:45,759,put,1.18787,win,1050.0
28/08/2020 16:30,770,put,1.18942,win,1058.0
28/08/2020 19:15,781,put,1.18928,win,1066.0
30/08/2020 22:00,792,call,1.19024,win,1074.0
31/08/2020 00:45,803,put,1.19078,loss,1064.0
31/08/2020 03:30,814,call,1.19121,win,1072.0
31/08/2020 06:15,825,put,1.18974,loss,1062.0
31/08/2020 09:00,836,call,1.19081,win,1070.0
31/08/2020 11:45,847,call,1.19392,loss,1060.0
31/08/2020 14:30,858,call,1.19484,win,1068.0
31/08/2020 17:15,869,put,1.19453,loss,1058.0
31/08/2020 20:00,880,put,1.19288,loss,1048.0
31/08/2020 22:45,891,call,1.19371,win,1056.0
01/09/2020 01:30,902,call,1.19549,loss,1046.0
01/09/2020 04:15,913,call,1.19909,win,1054.0
01/09/2020 07:00,924,put,1.19687,win,1062.0
01/09/2020 09:45,935,put,1.19806,win,1070.0
01/09/2020 12:30,946,put,1.19846,win,1078.0
01/09/2020 15:15,957,put,1.19487,loss,1068.0
01/09/2020 18:00,968,put,1.19159,win,1076.0
01/09/2020 20:45,979,call,1.19113,win,1084.0
01/09/2020 23:30,990,call,1.19265,loss,1074.0
02/09/2020 02:15,1001,put,1.19077,win,1082.0
02/09/2020 05:00,1012,call,1.19045,win,1090.0
02/09/2020 07:45,1023,put,1.1874,loss,1080.0
02/09/2020 10:30,1034,put,1.18588,win,1088.0
02/09/2020 13:15,1045,put,1.18353,win,1096.0
02/09/2020 16:00,1056,call,1.18308,win,1104.0
02/09/2020 18:45,1067,put,1.18245,loss,1094.0
02/09/2020 21:30,1078,call,1.18539,win,1102.0
03/09/2020 00:15,1089,put,1.18421,loss,1092.0
03/09/2020 03:00,1100,put,1.18255,win,1100.0
03/09/2020 05:45,1111,put,1.1802,win,1108.0
03/09/2020 08:30,1122,call,1.18336,win,1116.0
03/09/2020 11:15,1133,put,1.18074,loss,1106.0
03/09/2020 14:00,1144,call,1.18393,loss,1096.0
03/09/2020 16:45,1155,put,1.18332,win,1104.0
03/09/2020 19:30,1166,call,1.18546,win,1112.0
03/09/2020 22:15,1177,put,1.18463,loss,1102.0
04/09/2020 01:00,1188,call,1.1852,win,1110.0
04/09/2020 03:45,1199,put,1.18477,win,1118.0
04/09/2020 06:30,1210,put,1.18406,win,1126.0
04/09/2020 09:15,1221,call,1.18534,loss,1116.0
04/09/2020 12:00,1232,put,1.18415,loss,1106.0
04/09/2020 14:45,1243,put,1.17972,win,1114.0
04/09/2020 17:30,1254,call,1.1846,loss,1104.0
04/09/2020 20:15,1265,put,1.18376,loss,1094.0
06/09/2020 23:00,1276,put,1.18419,loss,1084.0
07/09/2020 01:45,1287,put,1.18362,win,1092.0
07/09/2020 04:30,1298,call,1.1836,win,1100.0
07/09/2020 07:15,1309,call,1.18389,loss,1090.0
07/09/2020 10:00,1320,put,1.18217,win,1098.0
07/09/2020 12:45,1331,put,1.18223,loss,1088.0
07/09/2020 15:30,1342,call,1.1818,loss,1078.0
07/09/2020 18:15,1353,put,1.18145,win,1086.0
07/09/2020 21:00,1364,call,1.18133,loss,1076.0
07/09/2020 23:45,1375,call,1.18188,loss,1066.0
08/09/2020 02:30,1386,put,1.18066,loss,1056.0
08/09/2020 05:15,1397,call,1.18056,win,1064.0
08/09/2020 08:00,1408,call,1.18157,win,1072.0
08/09/2020 10:45,1419,put,1.18005,loss,1062.0
08/09/2020 13:30,1430,put,1.1775,win,1070.0
08/09/2020 16:15,1441,call,1.17968,win,1078.0
08/09/2020 19:00,1452,put,1.17803,win,1086.0
08/09/2020 21:45,1463,put,1.17738,loss,1076.0
09/09/2020 00:30,1474,call,1.17739,loss,1066.0
09/09/2020 03:15,1485,call,1.17779,win,1074.0
09/09/2020 06:00,1496,put,1.1771,loss,1064.0
09/09/2020 08:45,1507,put,1.17633,loss,1054.0
09/09/2020 11:30,1518,put,1.17626,loss,1044.0
09/09/2020 14:15,1529,call,1.18253,loss,1034.0
09/09/2020 17:00,1540,put,1.18074,win,1042.0
09/09/2020 19:45,1551,put,1.18037,win,1050.0
09/09/2020 22:30,1562,put,1.18069,loss,1040.0
10/09/2020 01:15,1573,call,1.18121,loss,1030.0
10/09/2020 04:00,1584,call,1.18204,loss,1020.0
10/09/2020 06:45,1595,call,1.18262,win,1028.0
10/09/2020 09:30,1606,call,1.1834,loss,1018.0
10/09/2020 12:15,1617,call,1.18439,win,1026.0
10/09/2020 15:00,1628,put,1.18787,loss,1016.0
10/09/2020 17:45,1639,put,1.18546,loss,1006.0
10/09/2020 20:30,1650,put,1.18161,loss,996.0
10/09/2020 23:15,1661,call,1.18253,loss,986.0
11/09/2020 02:00,1672,call,1.18375,win,994.0
11/09/2020 04:45,1683,call,1.18353,loss,984.0
11/09/2020 07:30,1694,call,1.18421,loss,974.0
11/09/2020 10:15,1705,call,1.18635,loss,964.0
11/09/2020 13:00,1716,put,1.18563,win,972.0
11/09/2020 15:45,1727,put,1.1831,loss,962.0
11/09/2020 18:30,1738,call,1.18348,loss,952.0
13/09/2020 21:15,1749,call,1.18369,loss,942.0
14/09/2020 00:00,1760,put,1.18372,loss,932.0
14/09/2020 02:45,1771,call,1.18492,win,940.0
14/09/2020 05:30,1782,put,1.18504,win,948.0
14/09/2020 08:15,1793,call,1.18625,loss,938.0
14/09/2020 11:00,1804,call,1.18727,win,946.0
14/09/2020 13:45,1815,call,1.18786,win,954.0
14/09/2020 16:30,1826,put,1.18676,win,962.0
14/09/2020 19:15,1837,put,1.18674,loss,952.0
14/09/2020 22:00,1848,call,1.18661,loss,942.0
15/09/2020 00:45,1859,call,1.18685,loss,932.0
15/09/2020 03:30,1870,call,1.18903,loss,922.0
15/09/2020 06:15,1881,put,1.18926,win,930.0
15/09/2020 09:00,1892,put,1.1887,win,938.0
15/09/2020 11:45,1903,call,1.18912,win,946.0
15/09/2020 14:30,1914,put,1.18437,loss,936.0
15/09/2020 17:15,1925,call,1.18511,loss,926.0
15/09/2020 20:00,1936,call,1.18485,win,934.0
15/09/2020 22:45,1947,call,1.18478,win,942.0
16/09/2020 01:30,1958,put,1.18412,win,950.0
16/09/2020 04:15,1969,call,1.18481,loss,940.0
16/09/2020 07:00,1980,call,1.18477,loss,930.0
16/09/2020 09:45,1991,call,1.18766,win,938.0
16/09/2020 12:30,2002,put,1.18608,win,946.0
16/09/2020 15:15,2013,put,1.18421,loss,936.0
16/09/2020 18:00,2024,put,1.18264,win,944.0
16/09/2020 20:45,2035,call,1.18155,loss,934.0
16/09/2020 23:30,2046,call,1.18078,win,942.0
17/09/2020 02:15,2057,put,1.17652,win,950.0
17/09/2020 05:00,2068,call,1.17649,loss,940.0
17/09/2020 07:45,2079,call,1.17939,win,948.0
17/09/2020 10:30,2090,call,1.17927,win,956.0
17/09/2020 13:15,2101,put,1.1803,win,964.0
17/09/2020 16:00,2112,call,1.18217,win,972.0
17/09/2020 18:45,2123,call,1.18387,loss,962.0
17/09/2020 21:30,2134,put,1.18443,win,970.0
18/09/2020 00:15,2145,put,1.18528,win,978.0
18/09/2020 03:00,2156,put,1.18503,loss,968.0
18/09/2020 05:45,2167,call,1.18554,win,976.0
18/09/2020 08:30,2178,put,1.18542,loss,966.0
18/09/2020 11:15,2189,put,1.18418,win,974.0
18/09/2020 14:00,2200,put,1.18363,loss,964.0
18/09/2020 16:45,2211,call,1.18656,loss,954.0
18/09/2020 19:30,2222,put,1.18481,loss,944.0
20/09/2020 22:15,2233,put,1.18473,win,952.0
21/09/2020 01:00,2244,call,1.18565,win,960.0
21/09/2020 03:45,2255,call,1.18672,win,968.0
21/09/2020 06:30,2266,put,1.18625,win,976.0
21/09/2020 09:15,2277,put,1.17928,win,984.0
21/09/2020 12:00,2288,call,1.17873,win,992.0
21/09/2020 14:45,2299,put,1.17407,loss,982.0
21/09/2020 17:30,2310,call,1.1755,win,990.0
21/09/2020 20:15,2321,call,1.17656,loss,980.0
21/09/2020 23:00,2332,put,1.17659,loss,970.0
22/09/2020 01:45,2343,put,1.17653,loss,960.0
22/09/2020 04:30,2354,call,1.1768,win,968.0
22/09/2020 07:15,2365,put,1.17352,win,976.0
22/09/2020 10:00,2376,call,1.17386,loss,966.0
22/09/2020 12:45,2387,call,1.17505,win,974.0
22/09/2020 15:30,2398,put,1.17022,loss,964.0
22/09/2020 18:15,2409,call,1.17157,win,972.0
22/09/2020 21:00,2420,call,1.17085,loss,962.0
22/09/2020 23:45,2431,call,1.17059,loss,952.0
23/09/2020 02:30,2442,put,1.16769,win,960.0
23/09/2020 05:15,2453,call,1.16827,win,968.0
23/09/2020 08:00,2464,call,1.16932,win,976.0
23/09/2020 10:45,2475,call,1.17081,win,984.0
23/09/2020 13:30,2486,put,1.16918,win,992.0
23/09/2020 16:15,2497,put,1.16813,loss,982.0
23/09/2020 19:00,2508,put,1.16579,win,990.0
23/09/2020 21:45,2519,call,1.16589,win,998.0
24/09/2020 00:30,2530,call,1.16727,win,1006.0
24/09/2020 03:15,2541,put,1.16603,win,1014.0
24/09/2020 06:00,2552,put,1.16574,win,1022.0
24/09/2020 08:45,2563,call,1.16568,win,1030.0
24/09/2020 11:30,2574,put,1.16366,win,1038.0
24/09/2020 14:15,2585,call,1.16468,win,1046.0
24/09/2020 17:00,2596,call,1.16704,win,1054.0
24/09/2020 19:45,2607,put,1.16688,loss,1044.0
24/09/2020 22:30,2618,put,1.16723,win,1052.0
25/09/2020 01:15,2629,put,1.1672,loss,1042.0
25/09/2020 04:00,2640,put,1.16631,win,1050.0
25/09/2020 06:45,2651,call,1.16763,win,1058.0
25/09/2020 09:30,2662,put,1.16442,loss,1048.0
25/09/2020 12:15,2673,put,1.16305,win,1056.0
25/09/2020 15:00,2684,put,1.16139,loss,1046.0
25/09/2020 17:45,2695,call,1.16261,win,1054.0
25/09/2020 20:30,2706,call,1.16302,win,1062.0
27/09/2020 23:15,2717,call,1.16344,win,1070.0
28/09/2020 02:00,2728,put,1.16329,win,1078.0
28/09/2020 04:45,2739,call,1.16313,win,1086.0
28/09/2020 07:30,2750,put,1.16275,win,1094.0
28/09/2020 10:15,2761,call,1.16648,loss,1084.0
28/09/2020 13:00,2772,call,1.16727,win,1092.0
28/09/2020 15:45,2783,put,1.16601,loss,1082.0
28/09/2020 18:30,2794,call,1.16678,win,1090.0
28/09/2020 21:15,2805,put,1.1664,win,1098.0
29/09/2020 00:00,2816,call,1.16819,win,1106.0
29/09/2020 02:45,2827,put,1.16706,win,1114.0
29/09/2020 05:30,2838,put,1.16711,win,1122.0
29/09/2020 08:15,2849,call,1.16791,win,1130.0
29/09/2020 11:00,2860,call,1.17097,loss,1120.0
29/09/2020 13:45,2871,call,1.17242,loss,1110.0
29/09/2020 16:30,2882,put,1.1729,loss,1100.0
29/09/2020 19:15,2893,put,1.17401,loss,1090.0
29/09/2020 22:00,2904,put,1.17423,loss,1080.0
30/09/2020 00:45,2915,put,1.17379,loss,1070.0
30/09/2020 03:30,2926,put,1.17299,win,1078.0
30/09/2020 06:15,2937,put,1.17258,win,1086.0
30/09/2020 09:00,2948,put,1.17005,win,1094.0
30/09/2020 11:45,2959,call,1.17071,win,1102.0
30/09/2020 14:30,2970,call,1.17263,win,1110.0
30/09/2020 17:15,2981,put,1.17101,loss,1100.0
30/09/2020 20:00,2992,call,1.17213,loss,1090.0
30/09/2020 22:45,3003,call,1.17301,win,1098.0
01/10/2020 01:30,3014,call,1.17396,loss,1088.0
01/10/2020 04:15,3025,call,1.17414,win,1096.0
01/10/2020 07:00,3036,put,1.17426,win,1104.0
01/10/2020 09:45,3047,put,1.17477,win,1112.0
01/10/2020 12:30,3058,call,1.17617,win,1120.0
01/10/2020 15:15,3069,put,1.17473,win,1128.0
01/10/2020 18:00,3080,put,1.17375,win,1136.0
01/10/2020 20:45,3091,call,1.1746,win,1144.0
01/10/2020 23:30,3102,put,1.17439,win,1152.0
02/10/2020 02:15,3113,put,1.17313,loss,1142.0
02/10/2020 05:00,3124,put,1.17087,win,1150.0
02/10/2020 07:45,3135,call,1.17231,loss,1140.0
02/10/2020 10:30,3146,call,1.17219,win,1148.0
02/10/2020 13:15,3157,put,1.17084,win,1156.0
02/10/2020 16:00,3168,put,1.17103,loss,1146.0
02/10/2020 18:45,3179,call,1.17122,win,1154.0
04/10/2020 21:30,3190,call,1.17148,win,1162.0
05/10/2020 00:15,3201,call,1.17203,loss,1152.0
05/10/2020 03:00,3212,call,1.17313,loss,1142.0
05/10/2020 05:45,3223,put,1.17343,win,1150.0
05/10/2020 08:30,3234,call,1.17391,loss,1140.0
05/10/2020 11:15,3245,call,1.17525,loss,1130.0
05/10/2020 14:00,3256,call,1.1788,loss,1120.0
05/10/2020 16:45,3267,put,1.17864,loss,1110.0
05/10/2020 19:30,3278,put,1.17813,win,1118.0
05/10/2020 22:15,3289,put,1.17867,win,1126.0
06/10/2020 01:00,3300,call,1.17903,win,1134.0
06/10/2020 03:45,3311,put,1.17922,win,1142.0
06/10/2020 06:30,3322,put,1.17786,win,1150.0
06/10/2020 09:15,3333,put,1.17801,loss,1140.0
06/10/2020 12:00,3344,call,1.17951,win,1148.0
06/10/2020 14:45,3355,put,1.1791,win,1156.0
06/10/2020 17:30,3366,put,1.17739,loss,1146.0
06/10/2020 20:15,3377,put,1.17479,loss,1136.0
06/10/2020 23:00,3388,call,1.1734,win,1144.0
07/10/2020 01:45,3399,call,1.17283,loss,1134.0
07/10/2020 04:30,3410,call,1.1733,loss,1124.0
07/10/2020 07:15,3421,call,1.17585,win,1132.0
07/10/2020 10:00,3432,put,1.17562,win,1140.0
07/10/2020 12:45,3443,call,1.17784,win,1148.0
07/10/2020 15:30,3454,put,1.17693,loss,1138.0
07/10/2020 18:15,3465,put,1.17649,loss,1128.0
07/10/2020 21:00,3476,put,1.17641,loss,1118.0
07/10/2020 23:45,3487,call,1.17657,win,1126.0
08/10/2020 02:30,3498,put,1.17645,win,1134.0
08/10/2020 05:15,3509,call,1.17735,win,1142.0
08/10/2020 08:00,3520,put,1.17651,win,1150.0
08/10/2020 10:45,3531,put,1.17601,win,1158.0
08/10/2020 13:30,3542,put,1.17407,loss,1148.0
08/10/2020 16:15,3553,call,1.17523,loss,1138.0
08/10/2020 19:00,3564,call,1.17581,loss,1128.0
08/10/2020 21:45,3575,call,1.17598,loss,1118.0
09/10/2020 00:30,3586,put,1.1758,loss,1108.0
09/10/2020 03:15,3597,call,1.17782,win,1116.0
09/10/2020 06:00,3608,put,1.17715,loss,1106.0
09/10/2020 08:45,3619,call,1.18016,loss,1096.0
09/10/2020 11:30,3630,call,1.18021,loss,1086.0
09/10/2020 14:15,3641,call,1.18136,win,1094.0
09/10/2020 17:00,3652,call,1.18238,win,1102.0
09/10/2020 19:45,3663,put,1.18256,win,1110.0
11/10/2020 22:30,3674,put,1.18176,win,1118.0
12/10/2020 01:15,3685,put,1.18158,win,1126.0
12/10/2020 04:00,3696,call,1.1818,loss,1116.0
12/10/2020 06:45,3707,put,1.18156,win,1124.0
12/10/2020 09:30,3718,put,1.17973,win,1132.0
12/10/2020 12:15,3729,call,1.18031,win,1140.0
12/10/2020 15:00,3740,call,1.18113,win,1148.0
12/10/2020 17:45,3751,put,1.18095,loss,1138.0
12/10/2020 20:30,3762,call,1.18138,loss,1128.0
12/10/2020 23:15,3773,put,1.18137,win,1136.0
13/10/2020 02:00,3784,put,1.17952,win,1144.0
13/10/2020 04:45,3795,call,1.17983,win,1152.0
13/10/2020 07:30,3806,put,1.17865,win,1160.0
13/10/2020 10:15,3817,call,1.17893,win,1168.0
13/10/2020 13:00,3828,put,1.17823,win,1176.0
13/10/2020 15:45,3839,put,1.17387,win,1184.0
13/10/2020 18:30,3850,call,1.17438,win,1192.0
13/10/2020 21:15,3861,call,1.17437,win,1200.0
14/10/2020 00:00,3872,call,1.17436,win,1208.0
14/10/2020 02:45,3883,call,1.17431,win,1216.0
14/10/2020 05:30,3894,call,1.17446,loss,1206.0
14/10/2020 08:15,3905,put,1.17453,loss,1196.0
14/10/2020 11:00,3916,call,1.17425,loss,1186.0
14/10/2020 13:45,3927,call,1.17612,loss,1176.0
14/10/2020 16:30,3938,put,1.17506,win,1184.0
14/10/2020 19:15,3949,put,1.17525,loss,1174.0
14/10/2020 22:00,3960,put,1.17489,loss,1164.0
15/10/2020 00:45,3971,call,1.17478,win,1172.0
15/10/2020 03:30,3982,call,1.17483,loss,1162.0
15/10/2020 06:15,3993,put,1.17483,win,1170.0
15/10/2020 09:00,4004,put,1.17092,win,1178.0
15/10/2020 11:45,4015,call,1.17082,win,1186.0
15/10/2020 14:30,4026,call,1.16927,win,1194.0
15/10/2020 17:15,4037,call,1.1705,loss,1184.0
15/10/2020 20:00,4048,call,1.17035,loss,1174.0
15/10/2020 22:45,4059,call,1.17056,loss,1164.0
16/10/2020 01:30,4070,call,1.17079,win,1172.0
16/10/2020 04:15,4081,put,1.17042,win,1180.0
16/10/2020 07:00,4092,call,1.17082,loss,1170.0
16/10/2020 09:45,4103,call,1.17102,win,1178.0
16/10/2020 12:30,4114,call,1.17378,win,1186.0
16/10/2020 15:15,4125,put,1.17164,loss,1176.0
16/10/2020 18:00,4136,put,1.17184,loss,1166.0
16/10/2020 20:45,4147,put,1.17132,win,1174.0
18/10/2020 23:30,4158,put,1.1715,win,1182.0
19/10/2020 02:15,4169,put,1.17129,loss,1172.0
19/10/2020 05:00,4180,put,1.17071,win,1180.0
19/10/2020 07:45,4191,call,1.1722,win,1188.0
19/10/2020 10:30,4202,call,1.17573,win,1196.0
19/10/2020 13:15,4213,put,1.17791,win,1204.0
19/10/2020 16:00,4224,put,1.17846,loss,1194.0
19/10/2020 18:45,4235,put,1.17669,loss,1184.0
19/10/2020 21:30,4246,put,1.17661,win,1192.0
20/10/2020 00:15,4257,call,1.17714,win,1200.0
20/10/2020 03:00,4268,call,1.17716,loss,1190.0
20/10/2020 05:45,4279,call,1.17774,loss,1180.0
20/10/2020 08:30,4290,call,1.17868,loss,1170.0
20/10/2020 11:15,4301,call,1.18126,win,1178.0
20/10/2020 14:00,4312,call,1.18297,win,1186.0
20/10/2020 16:45,4323,put,1.18265,loss,1176.0
20/10/2020 19:30,4334,put,1.18251,loss,1166.0
20/10/2020 22:15,4345,put,1.18264,win,1174.0
21/10/2020 01:00,4356,call,1.18329,win,1182.0
21/10/2020 03:45,4367,call,1.18468,win,1190.0
21/10/2020 06:30,4378,call,1.18602,loss,1180.0
21/10/2020 09:15,4389,put,1.18458,win,1188.0
21/10/2020 12:00,4400,put,1.18518,loss,1178.0
21/10/2020 14:45,4411,call,1.18737,win,1186.0
21/10/2020 17:30,4422,put,1.1867,win,1194.0
21/10/2020 20:15,4433,put,1.18559,loss,1184.0
21/10/2020 23:00,4444,put,1.18585,win,1192.0
22/10/2020 01:45,4455,put,1.18449,win,1200.0
22/10/2020 04:30,4466,call,1.18441,loss,1190.0
22/10/2020 07:15,4477,call,1.18606,loss,1180.0
22/10/2020 10:00,4488,put,1.18267,win,1188.0
22/10/2020 12:45,4499,put,1.18261,loss,1178.0
22/10/2020 15:30,4510,call,1.18294,win,1186.0
22/10/2020 18:15,4521,call,1.18197,win,1194.0
22/10/2020 21:00,4532,call,1.1819,loss,1184.0
22/10/2020 23:45,4543,put,1.18146,loss,1174.0
23/10/2020 02:30,4554,put,1.18023,loss,1164.0
23/10/2020 05:15,4565,call,1.17994,win,1172.0
23/10/2020 08:00,4576,call,1.18369,win,1180.0
23/10/2020 10:45,4587,call,1.18477,win,1188.0
23/10/2020 13:30,4598,put,1.18407,loss,1178.0
23/10/2020 16:15,4609,put,1.18393,loss,1168.0
23/10/2020 19:00,4620,call,1.18608,win,1176.0
25/10/2020 21:45,4631,put,1.18558,win,1184.0
26/10/2020 00:30,4642,put,1.18462,loss,1174.0
26/10/2020 03:15,4653,put,1.1833,loss,1164.0
26/10/2020 06:00,4664,call,1.18339,win,1172.0
26/10/2020 08:45,4675,put,1.18182,loss,1162.0
26/10/2020 11:30,4686,call,1.18251,win,1170.0
26/10/2020 14:15,4697,call,1.18122,loss,1160.0
26/10/2020 17:00,4708,call,1.18257,win,1168.0
26/10/2020 19:45,4719,put,1.1807,win,1176.0
26/10/2020 22:30,4730,call,1.181,win,1184.0
27/10/2020 01:15,4741,call,1.18218,win,1192.0
27/10/2020 04:00,4752,call,1.18229,win,1200.0
27/10/2020 06:45,4763,call,1.18318,win,1208.0
27/10/2020 09:30,4774,put,1.18073,win,1216.0
27/10/2020 12:15,4785,call,1.18303,loss,1206.0
27/10/2020 15:00,4796,put,1.18265,win,1214.0
27/10/2020 17:45,4807,put,1.18252,win,1222.0
27/10/2020 20:30,4818,put,1.18054,win,1230.0
27/10/2020 23:15,4829,put,1.1779,win,1238.0
28/10/2020 02:00,4840,call,1.178,loss,1228.0
28/10/2020 04:45,4851,call,1.17794,win,1236.0
28/10/2020 07:30,4862,put,1.17715,loss,1226.0
28/10/2020 10:15,4873,put,1.17486,loss,1216.0
28/10/2020 13:00,4884,put,1.17265,win,1224.0
28/10/2020 15:45,4895,call,1.17506,win,1232.0
28/10/2020 18:30,4906,call,1.17558,win,1240.0
28/10/2020 21:15,4917,put,1.17459,win,1248.0
29/10/2020 00:00,4928,call,1.17522,win,1256.0
29/10/2020 02:45,4939,put,1.17476,loss,1246.0
29/10/2020 05:30,4950,put,1.17515,loss,1236.0
29/10/2020 08:15,4961,put,1.17322,win,1244.0
29/10/2020 11:00,4972,put,1.17162,win,1252.0
29/10/2020 13:45,4983,put,1.16916,win,1260.0
29/10/2020 16:30,4994,put,1.16594,win,1268.0
29/10/2020 19:15,5005,call,1.16733,loss,1258.0
29/10/2020 22:00,5016,call,1.16704,loss,1248.0
30/10/2020 00:45,5027,call,1.16741,win,1256.0
30/10/2020 03:30,5038,call,1.16913,win,1264.0
30/10/2020 06:15,5049,put,1.16828,loss,1254.0
30/10/2020 09:00,5060,put,1.16734,loss,1244.0
30/10/2020 11:45,5071,call,1.16723,win,1252.0
30/10/2020 14:30,5082,call,1.16804,win,1260.0
30/10/2020 17:15,5093,put,1.16457,win,1268.0
30/10/2020 20:00,5104,call,1.16481,win,1276.0
01/11/2020 23:45,5115,call,1.16416,win,1284.0
02/11/2020 02:30,5126,call,1.1643,win,1292.0
02/11/2020 05:15,5137,put,1.16342,win,1300.0
02/11/2020 08:00,5148,call,1.16347,loss,1290.0
02/11/2020 10:45,5159,call,1.16478,loss,1280.0
02/11/2020 13:30,5170,put,1.16396,win,1288.0
02/11/2020 16:15,5181,put,1.16339,loss,1278.0
02/11/2020 19:00,5192,put,1.1626,win,1286.0
02/11/2020 21:45,5203,call,1.16404,win,1294.0
03/11/2020 00:30,5214,call,1.16421,win,1302.0
03/11/2020 03:15,5225,call,1.16522,loss,1292.0
03/11/2020 06:00,5236,call,1.16549,loss,1282.0
03/11/2020 08:45,5247,call,1.16837,win,1290.0
03/11/2020 11:30,5258,call,1.17134,win,1298.0
03/11/2020 14:15,5269,put,1.1718,win,1306.0
03/11/2020 17:00,5280,put,1.17255,loss,1296.0
03/11/2020 19:45,5291,put,1.17049,loss,1286.0
03/11/2020 22:30,5302,call,1.17212,win,1294.0
04/11/2020 01:15,5313,put,1.16834,win,1302.0
04/11/2020 04:00,5324,put,1.16458,win,1310.0
04/11/2020 06:45,5335,call,1.16442,loss,1300.0
04/11/2020 09:30,5346,call,1.16764,loss,1290.0
04/11/2020 12:15,5357,call,1.1738,win,1298.0
04/11/2020 15:00,5368,put,1.17133,loss,1288.0
04/11/2020 17:45,5379,put,1.1715,win,1296.0
04/11/2020 20:30,5390,call,1.17266,win,1304.0
04/11/2020 23:15,5401,call,1.1734,loss,1294.0
05/11/2020 02:00,5412,put,1.17164,win,1302.0
05/11/2020 04:45,5423,call,1.17379,win,1310.0
05/11/2020 07:30,5434,put,1.17379,win,1318.0
05/11/2020 10:15,5445,call,1.18021,loss,1308.0
05/11/2020 13:00,5456,call,1.18538,loss,1298.0
05/11/2020 15:45,5467,put,1.18247,win,1306.0
05/11/2020 18:30,5478,put,1.18106,loss,1296.0
05/11/2020 21:15,5489,call,1.18265,win,1304.0
06/11/2020 00:00,5500,put,1.18291,win,1312.0
